id,zipcode,floors,housetype,garage,lotarea,livingarea,Nbathroom,yearbuilt,yrremodeled,yearsale,monthsale,price
4066,27121,1,Bungalow,,1796,1007,1,1986,,1996,4,335500
4067,27119,2,Detached,,1805,1850,2,1977,,2003,12,378500
4068,27131,2,Cottage,,762,1144,2,1976,,2003,12,228500
4069,27127,1,Bungalow,,885,644,1,1987,,2004,6,106000
4070,27137,2,Cottage,282,3035,2782,2,1989,,2000,1,670000
4071,27134,1,Bungalow,,1555,953,1,1971,,1996,4,190000
4072,27119,2,Farm,213,2346,2552,2,1968,,2003,7,440500
4073,27121,2,Detached,,2246,2072,2,1985,,1999,11,615500
4074,27134,2,Cottage,,835,1193,2,1977,,2003,11,161000
4075,27137,2,Detached,240,2027,2702,1,1970,1989,1995,5,552500
4076,27137,1,Bungalow,,1194,680,1,1979,,2002,7,173500
4077,27137,2,Ranch,215,1898,2247,2,1975,,2001,2,408500
4078,27121,2,Detached,460,2479,3106,2,1974,,1998,5,695000
4079,27133,2,Detached,233,2524,2791,1,1986,,1996,7,684000
4080,27134,2,Cottage,,930,1587,1,1967,,2001,1,162500
4081,27133,2,Detached,,1010,1631,2,1985,,2003,5,230000
4082,27121,2,Farm,224,1628,1848,2,1985,,1998,12,482500
4083,27134,3,Town,,658,1608,3,1972,1987,1996,3,254500
4084,27121,2,Farm,,994,1033,2,1986,,2000,10,264000
4085,27134,1,Bungalow,233,1996,1238,1,1975,,1995,9,256500
4086,27133,3,Detached,,1102,1777,3,1977,,1998,10,318500
4087,27133,2,Cottage,,1178,1603,2,1986,,1999,8,238000
4088,27131,2,Detached,282,2808,2634,2,1960,1988,1999,11,542000
4089,27134,2,Farm,,1045,1365,1,1961,,2001,10,136000
4090,27127,1,Bungalow,,1102,878,1,1985,,1995,12,138000
4091,27137,2,Detached,283,2003,2400,2,1968,,1996,3,367500
4092,27133,1,Bungalow,,1210,826,1,1971,,2004,3,115500
4093,27133,2,Cottage,,1188,1652,2,1960,1974,2000,4,180500
4094,27137,3,Detached,319,2886,4109,3,1986,,2000,12,947000
4095,27137,3,Detached,,838,1771,3,1961,,2004,1,236500
4096,27133,2,Town,,1022,1449,2,1980,,1999,12,192000
4097,27121,2,Cottage,346,2438,2510,1,1962,1979,1998,3,503500
4098,27133,2,Cottage,,1131,1485,2,1973,,1999,11,179000
4099,27119,1,Bungalow,192,2765,1486,1,1976,,2004,12,402500
4100,27133,1,Bungalow,,1163,832,1,1975,,2003,2,129500
4101,27133,2,Ranch,,1240,2031,2,1961,1974,1999,8,204500
4102,27137,3,Detached,,1370,3025,3,1969,1986,1995,12,543000
4103,27127,2,Farm,,1284,1784,2,1988,,2004,4,253500
4104,27134,1,Bungalow,,854,615,1,1978,,2002,6,96000
4105,27119,3,Detached,,1660,3312,3,1986,,1995,10,651500
4106,27133,1,Bungalow,,1129,756,1,1974,,2002,5,116000
4107,27119,3,Detached,200,3047,4326,3,1968,,2003,10,672000
4108,27127,1,Bungalow,,650,509,1,1964,1987,2002,2,71500
4109,27119,3,Cottage,,1416,2154,3,1971,,2002,12,379000
4110,27133,2,Cottage,237,1712,1993,2,1971,1989,1998,5,397500
4111,27134,1,Bungalow,,1766,1159,1,1962,,2003,10,160500
4112,27119,3,Detached,310,2780,4190,3,1961,1979,2004,6,684500
4113,27133,2,Detached,252,2470,3012,2,1980,,1998,2,661500
4114,27131,2,Farm,211,1558,2164,1,1988,,2004,10,520500
4115,27131,2,Detached,,1372,1525,2,1985,,1997,11,339000
4116,27133,2,Detached,292,2471,2852,2,1985,,1997,12,629000
4117,27115,3,Detached,,1134,1638,3,1977,,1998,11,397500
4118,27127,1,Bungalow,,741,556,1,1987,,2001,8,95000
4119,27137,2,Detached,256,1830,2451,1,1965,,2003,12,381500
4120,27131,3,Detached,,1695,3024,3,1982,,1996,8,545500
4121,27121,1,Bungalow,340,3643,1512,1,1988,,2004,5,642500
4122,27131,2,Cottage,276,2445,2623,2,1975,,2002,5,535500
4123,27137,2,Detached,,1064,1180,3,1974,,1995,4,214500
4124,27119,3,Detached,,1242,2549,3,1974,,1998,11,407000
4125,27137,2,Cottage,191,1375,1749,2,1984,,2000,10,407000
4126,27131,3,Detached,213,2004,2950,3,1961,1977,2001,4,454500
4127,27134,1,Bungalow,,1289,1077,1,1977,,1999,11,161500
4128,27134,2,Cottage,,1165,1916,2,1971,,2004,6,219000
4129,27134,2,Cottage,,847,1302,2,1979,,2003,2,175000
4130,27137,2,Detached,,1749,1985,2,1981,,2001,6,413500
4131,27134,2,Town,,795,1276,2,1977,1989,2001,11,168500
4132,27121,3,Cottage,,1059,1777,3,1960,,1996,11,287000
4133,27115,2,Ranch,204,3417,2698,2,1988,,1999,7,879500
4134,27127,2,Farm,,1507,2276,2,1966,,1997,3,214500
4135,27131,1,Bungalow,230,2338,1182,1,1976,,1999,4,317000
4136,27134,2,Farm,203,2264,2569,1,1964,1981,1997,3,378000
4137,27137,2,Detached,,1244,1957,2,1965,,2001,2,296000
4138,27131,2,Cottage,,2950,2990,2,1978,,2000,10,574000
4139,27121,3,Detached,356,2728,4296,3,1967,,1998,1,709500
4140,27137,2,Farm,,759,1039,2,1980,,1998,6,210500
4141,27127,1,Bungalow,,999,840,1,1977,,2000,4,111500
4142,27133,2,Town,,2028,2552,3,1963,,1997,2,391500
4143,27115,3,Detached,,1285,1703,3,1983,,2000,5,425000
4144,27137,1,Bungalow,197,1836,832,1,1975,,1998,2,216000
4145,27131,3,Detached,,2019,3365,3,1962,,2002,8,509000
4146,27119,2,Cottage,,2188,2166,1,1978,,1995,5,408500
4147,27131,2,Detached,,1828,2711,2,1989,,1998,5,582500
4148,27137,1,Bungalow,,1005,723,1,1986,,1999,4,200000
4149,27137,3,Detached,195,1938,2797,3,1989,,2004,11,641500
4150,27119,3,Town,,947,1630,3,1985,,2004,9,347000
4151,27133,2,Farm,,861,1241,1,1983,,2001,9,172500
4152,27131,3,Town,251,1839,3617,3,1967,,2001,7,540500
4153,27134,1,Bungalow,,1309,979,1,1983,,1995,1,215000
4154,27134,2,Ranch,,1720,2521,2,1967,,1995,2,350000
4155,27137,2,Cottage,,1529,1889,2,1978,,1995,2,334500
4156,27119,3,Town,222,2709,3882,3,1981,,1998,9,728000
4157,27119,1,Bungalow,207,2183,1115,1,1969,,2000,10,255500
4158,27115,3,Detached,,1980,3534,3,1975,,1995,9,683000
4159,27119,2,Town,,1303,1320,2,1966,,2000,11,225000
4160,27137,3,Ranch,,1049,2408,3,1984,,2004,5,441000
4161,27133,2,Cottage,,960,1448,2,1984,,1999,9,193500
4162,27134,2,Town,,2128,2702,3,1987,,1998,8,532500
4163,27121,3,Detached,220,2078,3356,3,1966,,1998,12,576500
4164,27121,2,Town,,949,1444,3,1979,,1995,10,296000
4165,27121,3,Detached,,1663,2139,3,1975,,2003,1,432500
4166,27134,2,Cottage,,1183,1608,2,1975,,2004,3,214500
4167,27137,2,Detached,,1881,2004,2,1977,,2003,12,432500
4168,27131,1,Bungalow,,973,646,1,1982,,1998,6,150000
4169,27115,3,Cottage,233,2256,3816,3,1972,,1995,7,832500
4170,27119,1,Bungalow,,1322,654,1,1960,1979,1998,1,143000
4171,27119,1,Bungalow,,1710,928,1,1973,,2001,4,218500
4172,27119,3,Town,,966,2286,3,1980,,2000,8,389000
4173,27137,2,Detached,,1765,2337,2,1974,,2004,2,402500
4174,27134,2,Town,,1252,1677,3,1966,,1996,3,223500
4175,27127,2,Detached,,1109,1596,2,1987,,2002,11,231500
4176,27131,2,Detached,222,2445,2424,2,1964,1988,1996,5,495500
4177,27131,2,Ranch,202,1943,1952,1,1984,,1999,12,458000
4178,27134,1,Bungalow,,1167,905,1,1964,,1997,7,138000
4179,27115,3,Detached,196,2127,3563,3,1962,1981,2004,10,809000
4180,27133,2,Cottage,,770,1009,2,1960,1973,2003,4,111500
4181,27137,3,Detached,319,2800,4488,3,1972,,1998,1,730500
4182,27127,2,Farm,,692,1003,2,1986,,2001,1,140000
4183,27121,3,Cottage,436,2457,4448,3,1989,,1997,9,1119500
4184,27137,1,Bungalow,,2423,1363,1,1983,,2003,8,405500
4185,27134,2,Farm,,1791,2735,3,1978,,1999,4,459500
4186,27133,2,Detached,196,1253,1655,2,1987,,1998,7,416000
4187,27115,2,Detached,475,3809,3229,2,1977,,1999,7,815500
4188,27133,2,Detached,,1554,2381,2,1983,,1999,12,315000
4189,27131,3,Cottage,280,3073,4472,3,1985,,2004,5,930500
4190,27133,2,Ranch,,767,1202,2,1987,,2003,11,181500
4191,27137,2,Farm,,1598,1961,1,1963,,1996,11,303500
4192,27133,2,Detached,,1138,1540,2,1970,,2000,4,172500
4193,27137,3,Detached,296,2214,3819,3,1981,,2004,2,735000
4194,27134,2,Ranch,,1647,2374,2,1989,,2004,10,385000
4195,27127,2,Detached,,1305,1865,1,1973,,2000,7,209500
4196,27133,1,Bungalow,,765,618,1,1984,,2001,3,99500
4197,27127,2,Farm,,952,1570,2,1966,,1998,4,154000
4198,27127,2,Farm,,1136,1534,2,1974,,2001,3,168000
4199,27131,2,Cottage,,1179,1269,1,1977,,1999,4,239000
4200,27131,2,Detached,268,2571,2685,2,1983,,2004,11,645500
4201,27133,2,Cottage,,808,1297,2,1984,,1999,11,188500
4202,27134,2,Farm,,1290,1530,2,1970,,1995,2,236500
4203,27133,2,Farm,,1024,1504,1,1968,,2003,11,167500
4204,27134,2,Town,,1221,1925,3,1979,,1998,12,307000
4205,27121,1,Bungalow,,1414,624,1,1975,,2000,12,188500
4206,27131,2,Town,,773,1073,3,1961,,1999,8,159500
4207,27133,1,Bungalow,,1457,1114,1,1979,,2001,3,170000
4208,27133,1,Bungalow,,935,717,1,1978,,2004,8,117000
4209,27131,2,Cottage,,1401,1645,2,1960,,1998,4,252000
4210,27134,3,Detached,,1756,2920,3,1974,,1996,10,421000
4211,27131,3,Detached,,1490,2418,3,1960,,1999,3,314000
4212,27133,2,Detached,212,2076,2135,3,1975,,1998,5,426000
4213,27133,1,Bungalow,,991,731,1,1982,,2001,5,117500
4214,27121,3,Town,253,2006,3442,3,1985,,1998,8,857500
4215,27133,2,Town,244,3302,2904,3,1966,,1998,4,570000
4216,27119,2,Detached,,1518,2124,2,1980,,2004,1,437000
4217,27137,2,Detached,287,2792,2501,2,1961,1975,1997,8,471500
4218,27115,2,Detached,365,2728,3104,2,1973,,1995,2,717500
4219,27115,3,Detached,248,3198,4641,3,1973,,2000,8,927500
4220,27134,2,Cottage,,941,1293,1,1987,,1995,10,252500
4221,27133,2,Detached,,1335,1916,2,1989,,1995,8,469500
4222,27133,2,Cottage,,1140,1082,2,1976,,1995,5,214000
4223,27137,3,Detached,,1423,2348,3,1971,,1995,6,345500
4224,27134,1,Bungalow,,773,601,1,1986,,2004,2,107500
4225,27134,1,Bungalow,,1048,894,1,1982,,2002,5,145500
4226,27137,2,Cottage,254,2823,2701,2,1972,,2004,1,512000
4227,27133,1,Bungalow,,1475,1108,1,1969,,2003,10,159500
4228,27127,2,Cottage,,1479,2283,2,1974,,1999,8,257500
4229,27131,2,Town,248,2157,2742,1,1976,,1997,9,536000
4230,27127,2,Cottage,,635,1053,1,1987,,1996,7,137000
4231,27137,2,Cottage,208,2687,2487,2,1987,,2002,2,597000
4232,27137,3,Detached,,756,1640,3,1967,,1996,3,249500
4233,27115,1,Bungalow,421,2865,1627,1,1966,1984,2002,4,536500
4234,27119,2,Detached,190,1812,1729,1,1964,,1996,7,293500
4235,27121,3,Detached,195,2190,3772,3,1970,1988,1996,5,775000
4236,27115,2,Detached,223,2564,2733,2,1975,,1997,7,709000
4237,27127,2,Detached,,1298,1959,2,1963,,2000,12,185500
4238,27119,2,Detached,,907,1105,2,1982,,2002,5,227000
4239,27133,2,Detached,,1451,2073,2,1973,,2001,6,235500
4240,27119,3,Cottage,253,1974,3550,3,1961,,2002,12,526000
4241,27137,3,Cottage,,1728,4078,3,1983,,2001,3,735000
4242,27134,2,Cottage,,945,1214,2,1988,,2002,9,187000
4243,27134,2,Cottage,,804,1045,2,1975,,1999,11,126500
4244,27137,2,Town,,2597,2547,2,1964,1983,1996,10,458000
4245,27131,2,Detached,,1529,1573,2,1985,,2002,9,366000
4246,27115,1,Bungalow,482,2510,1442,1,1985,,1999,1,467000
4247,27134,2,Farm,,1145,1491,2,1978,,2004,5,195000
4248,27131,3,Detached,,1794,3367,3,1985,,2002,12,714500
4249,27133,1,Bungalow,,1208,831,1,1965,1987,1999,9,124500
4250,27133,2,Ranch,,1236,1648,2,1982,,2004,12,251000
4251,27131,1,Bungalow,207,2272,1195,1,1971,1988,1997,6,299500
4252,27137,1,Bungalow,332,2281,1462,1,1983,,2000,6,391500
4253,27119,3,Cottage,,795,1908,3,1969,,1996,4,274500
4254,27127,2,Cottage,,1458,1959,2,1965,,2001,4,202000
4255,27137,3,Detached,,1563,2856,3,1978,,1996,5,496000
4256,27127,1,Bungalow,,679,582,1,1984,,2001,6,90000
4257,27119,2,Town,208,2256,2950,2,1981,,1997,7,576000
4258,27137,2,Town,248,1939,2559,2,1982,,1997,3,516500
4259,27137,2,Cottage,,1022,1037,2,1973,,1998,12,202000
4260,27134,2,Cottage,,782,1201,1,1968,,2002,11,138000
4261,27137,2,Detached,240,2396,2902,2,1989,,2002,8,686500
4262,27127,2,Farm,,1508,2139,2,1984,,2001,11,281000
4263,27137,2,Cottage,,1443,2049,3,1971,,1996,11,354000
4264,27131,2,Farm,,1676,1665,2,1970,,1996,10,280000
4265,27133,3,Cottage,,1303,2501,3,1982,,1995,11,499000
4266,27137,2,Town,234,1964,2453,2,1974,1988,2001,2,528000
4267,27134,2,Detached,,1539,2099,1,1988,,2002,7,345000
4268,27131,2,Cottage,203,2057,1878,1,1976,,1997,8,380000
4269,27115,2,Detached,,759,1092,2,1966,,1995,10,194500
4270,27131,2,Cottage,330,2496,2875,2,1981,,2002,12,586000
4271,27131,3,Detached,,2265,3641,3,1968,,1995,11,580500
4272,27119,2,Cottage,,1131,1173,2,1986,,2003,7,268000
4273,27137,2,Detached,265,2335,2437,2,1979,,1999,1,482000
4274,27127,1,Bungalow,,824,700,1,1967,1984,1999,8,95500
4275,27131,2,Ranch,271,2055,2870,3,1977,,2000,12,508000
4276,27127,1,Bungalow,,1044,833,1,1986,,1999,9,139000
4277,27121,2,Town,,2052,1929,3,1974,,2004,12,455500
4278,27121,2,Town,239,2068,1889,2,1985,,2002,5,568500
4279,27121,2,Ranch,,761,1022,1,1979,,1995,11,236000
4280,27119,1,Bungalow,,2007,1079,1,1972,,2001,9,258500
4281,27119,2,Detached,207,2319,2577,2,1976,,1996,12,522500
4282,27134,2,Town,222,2577,2689,2,1969,,1997,4,397000
4283,27134,2,Cottage,,1122,1458,1,1981,,2001,4,191000
4284,27134,2,Farm,,1236,2046,2,1960,1980,2003,1,223500
4285,27133,2,Detached,,1345,1786,2,1978,,2004,4,237500
4286,27134,1,Bungalow,,1271,1018,1,1975,1989,2003,7,168000
4287,27119,2,Ranch,,1607,2240,1,1968,1985,2002,3,412500
4288,27115,3,Detached,415,3478,4233,3,1988,,2001,5,1350500
4289,27134,2,Town,,1391,1564,2,1981,,1998,5,283500
4290,27134,2,Town,,1033,1208,2,1982,,1997,9,234000
4291,27137,1,Bungalow,207,2842,1473,1,1962,1977,2001,1,339000
4292,27121,1,Bungalow,316,1995,1302,1,1970,,1999,6,332000
4293,27119,2,Cottage,,752,1057,3,1971,,1996,11,183500
4294,27137,3,Town,,1145,1814,3,1976,,2004,11,361000
4295,27127,2,Farm,,1023,1540,2,1972,,2000,2,157500
4296,27119,2,Town,,1507,1704,1,1985,,1999,9,358000
4297,27133,2,Cottage,,948,1323,2,1960,,2003,11,142500
4298,27115,1,Bungalow,,668,510,1,1988,,2001,11,179500
4299,27127,2,Farm,,778,1211,2,1981,,2004,9,154500
4300,27131,2,Town,345,2547,2942,3,1989,,2004,4,743500
4301,27137,2,Detached,,720,1037,2,1966,,2000,12,164000
4302,27133,2,Farm,,1258,1908,2,1989,,2004,9,302500
4303,27131,2,Cottage,,1963,2430,2,1981,,2001,3,499000
4304,27131,1,Bungalow,,2395,1183,1,1987,,2004,4,394000
4305,27134,2,Cottage,,1094,1523,1,1969,,2001,10,180000
4306,27133,2,Ranch,,1372,1815,2,1974,,2001,1,233000
4307,27134,2,Town,,1140,1822,1,1977,,1996,5,300500
4308,27133,2,Cottage,,1343,1893,2,1976,,2003,5,238000
4309,27133,3,Detached,,1282,1906,3,1982,,1996,3,399500
4310,27131,3,Detached,193,2060,4290,3,1989,,1998,4,882000
4311,27137,2,Cottage,266,2750,2602,2,1985,,1998,7,615000
4312,27127,2,Farm,,1029,1464,1,1967,1979,1999,12,169000
4313,27115,3,Detached,375,3896,5060,3,1982,,1999,1,1378000
4314,27115,2,Detached,240,1922,1787,3,1984,,2000,1,490500
4315,27131,1,Bungalow,336,2374,1476,1,1968,,2000,6,327000
4316,27131,1,Bungalow,310,2862,1423,1,1989,,2000,12,469500
4317,27119,2,Town,,1580,1570,2,1968,,1998,1,274500
4318,27131,2,Detached,218,1796,1998,1,1960,1980,1995,9,332000
4319,27137,2,Town,,1387,1664,2,1970,1985,1999,8,305000
4320,27115,3,Cottage,435,3041,4438,3,1967,,2004,2,912500
4321,27131,2,Detached,,1517,1522,3,1983,,2000,9,318000
4322,27127,2,Detached,,706,1171,1,1979,,2004,1,138500
4323,27133,2,Cottage,,712,1204,2,1975,,1999,12,147000
4324,27131,2,Cottage,,1365,1976,3,1961,,2000,10,278500
4325,27119,2,Town,200,1710,1762,3,1973,,2001,12,320000
4326,27137,1,Bungalow,193,2092,1443,1,1984,,1997,1,353500
4327,27131,1,Bungalow,225,1633,950,1,1965,1987,2000,11,217000
4328,27131,3,Detached,258,2666,4358,3,1978,,2001,8,823500
4329,27134,2,Ranch,,853,1268,2,1982,,2001,1,178000
4330,27121,3,Detached,428,3386,4803,3,1985,,2002,7,1124500
4331,27131,3,Detached,,1283,2223,3,1988,,1995,9,477500
4332,27127,2,Farm,,707,1178,2,1964,,2003,4,117000
4333,27137,3,Town,,1373,2242,3,1986,,2000,1,478000
4334,27121,1,Bungalow,256,2996,1229,1,1982,,1998,10,423500
4335,27134,1,Bungalow,,743,588,1,1986,,1995,2,127000
4336,27133,2,Cottage,,1275,2013,2,1964,,2003,12,220500
4337,27115,3,Town,259,2878,3211,3,1978,,2003,4,782000
4338,27121,2,Farm,232,1662,1672,2,1964,1976,2001,3,329000
4339,27127,1,Bungalow,,1477,1023,1,1984,,2002,8,166000
4340,27134,1,Bungalow,,1070,798,1,1963,1987,2002,3,116500
4341,27133,2,Cottage,195,2237,2809,2,1964,,1995,6,448000
4342,27133,2,Town,,1018,1478,2,1974,,1995,6,252500
4343,27121,2,Cottage,,900,1046,2,1960,,1996,3,178000
4344,27137,3,Detached,222,1990,2988,3,1963,,1999,2,438000
4345,27119,2,Ranch,226,2744,2853,2,1989,,2003,9,697500
4346,27134,2,Town,,908,1327,2,1987,,2002,6,208000
4347,27127,2,Farm,,798,1132,1,1961,1985,2002,4,128000
4348,27121,1,Bungalow,393,4050,1622,1,1987,,1998,3,674500
4349,27121,3,Detached,247,3327,4280,3,1973,,1998,11,911500
4350,27127,2,Detached,,1095,1603,2,1986,,1997,2,220000
4351,27119,1,Bungalow,192,1982,985,1,1983,,2002,1,280000
4352,27127,2,Farm,,1176,2025,2,1977,,2001,6,221000
4353,27137,2,Farm,,2368,2398,2,1978,,1998,3,463000
4354,27119,2,Cottage,230,1897,2102,2,1961,,1995,3,301000
4355,27131,2,Cottage,254,2387,2898,2,1967,,2003,11,475000
4356,27127,2,Cottage,,1217,1925,2,1987,,2001,12,264000
4357,27119,2,Town,,1542,2317,1,1964,,1999,1,340500
4358,27115,1,Bungalow,,1718,894,1,1983,,1996,1,300500
4359,27131,2,Farm,,1153,1267,1,1989,,1996,3,306000
4360,27121,3,Detached,,1928,3040,3,1961,1974,2003,1,558500
4361,27137,2,Cottage,,726,1046,2,1969,,2000,6,182500
4362,27119,1,Bungalow,,1130,891,1,1979,,2002,5,188000
4363,27119,2,Cottage,237,1997,2665,2,1979,,2002,2,554500
4364,27134,1,Bungalow,,1644,1173,1,1979,,2004,7,189000
4365,27137,3,Detached,,831,1616,3,1986,,2000,5,304000
4366,27119,2,Detached,251,1924,2415,2,1989,,2000,1,574500
4367,27127,2,Cottage,,1196,1871,2,1967,,2002,2,190500
4368,27133,1,Bungalow,194,3424,1540,1,1973,,1997,9,416000
4369,27121,3,Detached,,1563,3192,3,1971,,2001,8,612000
4370,27137,2,Town,,1091,1603,1,1982,,1995,9,297500
4371,27134,2,Farm,,989,1092,2,1980,,1997,11,200500
4372,27127,2,Detached,,1371,1990,2,1964,,1995,5,192000
4373,27134,2,Town,,1348,2046,2,1970,1985,2002,8,265000
4374,27137,2,Town,193,1573,1707,1,1962,1977,1995,4,286500
4375,27137,2,Detached,194,2489,2659,2,1974,,2003,8,500000
4376,27119,2,Detached,258,3046,2831,1,1984,,1996,8,663500
4377,27115,2,Detached,,1537,1544,2,1972,,2004,4,379000
4378,27137,1,Bungalow,,1224,822,1,1982,,2001,2,201000
4379,27134,2,Cottage,,1697,2304,2,1967,,2004,2,262000
4380,27133,2,Farm,,1187,1872,2,1970,,2002,7,211000
4381,27137,2,Cottage,,1110,1574,2,1963,1978,2002,2,257000
4382,27134,2,Detached,,1024,1353,2,1980,,2004,10,197500
4383,27134,2,Cottage,,1374,2039,2,1986,,2000,8,289000
4384,27121,3,Detached,,2299,3054,3,1977,,1996,6,621500
4385,27133,2,Farm,,771,1313,1,1967,1988,2003,3,164000
4386,27119,2,Detached,275,2183,2779,1,1976,,2000,11,523000
4387,27115,2,Cottage,328,2929,2604,3,1963,,1997,2,565000
4388,27119,2,Ranch,,1383,1648,2,1976,,1998,10,308500
4389,27115,3,Town,275,1925,2512,3,1972,1987,2000,9,621500
4390,27119,2,Farm,,1959,2067,2,1967,,2000,7,348000
4391,27121,2,Detached,232,3097,2678,2,1988,,2003,8,816500
4392,27127,1,Bungalow,,888,697,1,1977,,1996,3,89500
4393,27119,1,Bungalow,243,2617,1217,1,1964,,1997,9,258500
4394,27137,2,Ranch,,932,1425,2,1961,,1996,11,213000
4395,27131,3,Detached,241,2389,3586,3,1971,,2001,12,634500
4396,27133,2,Farm,327,2401,2925,3,1965,,1998,9,512000
4397,27133,1,Bungalow,,866,611,1,1978,,1999,9,95000
4398,27131,2,Detached,,779,1217,1,1973,,2000,6,195000
4399,27134,2,Detached,202,1946,1971,2,1961,,1996,10,275500
4400,27131,1,Bungalow,,1420,1057,1,1980,,2001,12,246500
4401,27134,2,Cottage,,1236,1868,2,1973,,2003,12,237000
4402,27127,1,Bungalow,,1251,998,1,1969,1983,2002,8,142500
4403,27119,2,Detached,248,2246,2213,1,1966,1980,1999,12,410500
4404,27133,2,Town,,969,1291,2,1983,,1999,10,184000
4405,27119,3,Detached,203,2421,4317,3,1984,,2003,5,910500
4406,27121,2,Cottage,240,1691,1838,1,1985,,1997,9,447500
4407,27131,2,Detached,,1440,1664,2,1973,,1995,10,279500
4408,27127,2,Farm,,1350,2189,2,1981,,2002,4,266000
4409,27131,2,Ranch,,1250,1325,2,1965,,2000,12,220000
4410,27119,2,Town,,1884,1949,2,1981,,1998,10,388000
4411,27134,1,Bungalow,,1336,1133,1,1979,,2003,2,166500
4412,27121,3,Ranch,,1061,1602,3,1980,,2000,8,375000
4413,27134,2,Detached,213,2014,2372,2,1965,1979,1997,9,380000
4414,27121,2,Cottage,344,2195,2761,3,1987,,2004,12,724500
4415,27131,3,Town,258,2200,3306,3,1984,,1997,7,633000
4416,27131,2,Detached,,1610,1720,1,1973,,1995,6,310500
4417,27131,2,Town,208,1923,2612,2,1975,1988,2003,2,499500
4418,27121,3,Cottage,353,3357,4773,3,1982,,2002,3,1196500
4419,27134,2,Farm,,1549,2476,3,1983,,1997,5,442000
4420,27137,3,Detached,233,2496,3434,3,1972,,2000,3,592500
4421,27133,1,Bungalow,,864,607,1,1988,,2001,10,122500
4422,27115,2,Detached,195,1899,1494,2,1979,,2004,1,432000
4423,27134,2,Town,,819,1234,2,1975,1988,1996,4,215000
4424,27121,2,Town,445,3310,3280,2,1987,,2000,2,950000
4425,27119,1,Bungalow,,858,502,1,1966,,1995,4,94000
4426,27137,1,Bungalow,,1249,833,1,1981,,2002,5,207500
4427,27121,3,Detached,209,1841,3197,3,1982,,2000,2,719000
4428,27121,2,Detached,314,2685,2676,2,1964,,1999,7,519500
4429,27137,2,Town,,1409,1696,2,1983,,1995,3,344000
4430,27134,2,Cottage,,1807,2744,2,1978,,1998,5,441000
4431,27137,2,Detached,235,2293,2368,2,1969,1986,1997,7,450000
4432,27133,2,Farm,,708,1130,2,1968,1986,2000,5,132500
4433,27127,2,Farm,,876,1175,2,1965,,2000,9,117500
4434,27131,2,Town,195,1760,1744,2,1977,,2002,7,354500
4435,27127,2,Farm,,935,1330,2,1966,1986,2000,2,155000
4436,27119,3,Cottage,199,1963,3243,3,1985,,2004,8,704500
4437,27134,1,Bungalow,211,2130,1148,1,1983,,1998,1,274000
4438,27115,3,Detached,336,1771,3027,3,1989,,2002,3,906000
4439,27133,2,Detached,,1575,1594,2,1966,,1999,2,291000
4440,27133,3,Detached,214,1858,3177,3,1974,,1995,4,572500
4441,27115,3,Detached,300,1934,3575,3,1987,,1998,3,909000
4442,27121,3,Detached,387,2666,4515,3,1967,1984,2003,1,885000
4443,27127,2,Detached,,1445,2086,2,1982,,2000,2,260500
4444,27119,2,Cottage,,1015,1209,2,1988,,1996,2,275000
4445,27115,3,Town,,1844,2239,3,1972,1987,1997,12,616500
4446,27131,2,Ranch,,1275,2009,2,1972,,2001,8,365000
4447,27119,2,Ranch,,1063,1513,2,1964,1979,1995,4,245500
4448,27119,3,Detached,,1191,2215,3,1985,,2004,11,442000
4449,27127,1,Bungalow,,1464,1098,1,1978,,1999,6,150000
4450,27119,1,Bungalow,235,2044,1234,1,1962,1982,2000,11,275500
4451,27121,2,Town,215,2059,1846,2,1960,1976,2000,1,409500
4452,27133,1,Bungalow,246,2384,1020,1,1979,,1997,11,310500
4453,27121,2,Cottage,298,2321,2916,2,1962,,2001,6,566500
4454,27133,2,Town,,1569,2110,2,1983,,2003,9,297500
4455,27137,1,Bungalow,,1388,892,1,1986,,1996,1,234500
4456,27131,2,Detached,202,1757,1745,2,1984,,1996,6,375500
4457,27137,3,Cottage,259,2742,4046,3,1985,,1998,2,774000
4458,27119,2,Town,,1055,1480,1,1980,,2004,10,279000
4459,27133,2,Ranch,,1153,1970,2,1978,,2002,1,247000
4460,27134,3,Town,,1625,2809,3,1963,,1998,12,376500
4461,27119,2,Cottage,223,2073,2350,1,1967,,2001,6,406500
4462,27134,2,Ranch,,788,1234,1,1960,,2001,1,118500
4463,27131,3,Cottage,199,2228,3853,3,1960,,2004,2,580500
4464,27137,2,Farm,,1645,1724,2,1982,,2003,10,373500
4465,27131,1,Bungalow,,1053,604,1,1988,,1996,4,173000
4466,27133,1,Bungalow,,1158,795,1,1973,,2004,6,119000
4467,27121,3,Detached,196,1332,2201,3,1965,,2001,10,414500
4468,27115,2,Detached,256,2127,1696,2,1973,,2000,6,408000
